casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,7/26/2011,00:00,,,3.6,0.0,3.6,18.61,18.61,15.01,3.6,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,9/1/2011,00:00,,,4.6,0.0,4.6,18.61,18.61,14.01,4.6,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,9/27/2011,00:00,,,5.2,0.0,5.2,18.61,18.61,13.41,5.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,10/25/2011,00:00,,,5.85,0.0,5.85,18.61,18.61,12.76,5.85,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,11/29/2011,00:00,,,6.28,0.0,6.28,18.61,18.61,12.33,6.28,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,12/28/2011,00:00,,,6.61,0.0,6.61,18.61,18.61,12.0,6.61,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,1/31/2012,00:00,,,6.86,0.0,6.86,18.61,18.61,11.75,6.86,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,2/28/2012,00:00,,,7.39,0.0,7.39,18.61,18.61,11.22,7.39,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,3/28/2012,00:00,,,6.88,0.0,6.88,18.61,18.61,11.73,6.88,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,5/3/2012,00:00,,,6.24,0.0,6.24,18.61,18.61,12.37,6.24,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,5/29/2012,00:00,,,6.24,0.0,6.24,18.61,18.61,12.37,6.24,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,6/26/2012,00:00,,,6.71,0.0,6.71,18.61,18.61,11.9,6.71,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,7/31/2012,00:00,,,7.22,0.0,7.22,18.61,18.61,11.39,7.22,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,8/29/2012,00:00,,,7.85,0.0,7.85,18.61,18.61,10.76,7.85,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,9/6/2012,00:00,,,8.01,0.0,8.01,18.61,18.61,10.6,8.01,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,10/23/2012,00:00,,,8.72,0.0,8.72,18.61,18.61,9.89,8.72,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,11/27/2012,00:00,,,9.0,0.0,9.0,18.61,18.61,9.61,9.0,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,12/18/2012,00:00,,,8.72,0.0,8.72,18.61,18.61,9.89,8.72,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,1/30/2013,00:00,,,8.63,0.0,8.63,18.61,18.61,9.98,8.63,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,2/26/2013,00:00,,,8.8,0.0,8.8,18.61,18.61,9.81,8.8,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,3/26/2013,00:00,,,8.44,0.0,8.44,18.61,18.61,10.17,8.44,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,4/30/2013,00:00,,,9.15,0.0,9.15,18.61,18.61,9.46,9.15,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W001,37.5376,-122.0399,4S/2W-36N012,5/29/2013,00:00,,,9.6,0.0,9.6,18.61,18.61,9.01,9.6,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,1/25/2011,00:00,,,27.6,0.0,27.6,20.25,20.25,-7.35,27.6,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,2/23/2011,00:00,,,24.8,0.0,24.8,20.25,20.25,-4.55,24.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,3/23/2011,00:00,,,22.2,0.0,22.2,20.25,20.25,-1.95,22.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,4/26/2011,00:00,,,24.8,0.0,24.8,20.25,20.25,-4.55,24.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,5/24/2011,00:00,,,21.8,0.0,21.8,20.25,20.25,-1.55,21.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,6/28/2011,00:00,,,25.5,0.0,25.5,20.25,20.25,-5.25,25.5,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,7/26/2011,00:00,,,29.4,0.0,29.4,20.25,20.25,-9.15,29.4,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,9/1/2011,00:00,,,29.5,0.0,29.5,20.25,20.25,-9.25,29.5,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,9/27/2011,00:00,,,28.4,0.0,28.4,20.25,20.25,-8.15,28.4,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,10/25/2011,00:00,,,29.02,0.0,29.02,20.25,20.25,-8.77,29.02,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,11/29/2011,00:00,,,25.84,0.0,25.84,20.25,20.25,-5.59,25.84,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,12/28/2011,00:00,,,26.97,0.0,26.97,20.25,20.25,-6.72,26.97,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,1/31/2012,00:00,,,25.61,0.0,25.61,20.25,20.25,-5.36,25.61,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,2/28/2012,00:00,,,25.85,0.0,25.85,20.25,20.25,-5.6,25.85,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,3/28/2012,00:00,,,24.64,0.0,24.64,20.25,20.25,-4.39,24.64,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,5/3/2012,00:00,,,26.59,0.0,26.59,20.25,20.25,-6.34,26.59,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,5/29/2012,00:00,,,30.19,0.0,30.19,20.25,20.25,-9.94,30.19,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,6/26/2012,00:00,,,29.89,0.0,29.89,20.25,20.25,-9.64,29.89,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,7/31/2012,00:00,,,29.17,0.0,29.17,20.25,20.25,-8.92,29.17,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,8/29/2012,00:00,,,31.34,0.0,31.34,20.25,20.25,-11.09,31.34,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,9/6/2012,00:00,,,31.38,0.0,31.38,20.25,20.25,-11.13,31.38,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,10/23/2012,00:00,,,30.16,0.0,30.16,20.25,20.25,-9.91,30.16,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,11/27/2012,00:00,,,29.73,0.0,29.73,20.25,20.25,-9.48,29.73,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,12/18/2012,00:00,,,31.52,0.0,31.52,20.25,20.25,-11.27,31.52,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,1/30/2013,00:00,,,28.68,0.0,28.68,20.25,20.25,-8.43,28.68,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,2/26/2013,00:00,,,25.36,0.0,25.36,20.25,20.25,-5.11,25.36,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,3/26/2013,00:00,,,20.06,0.0,20.06,20.25,20.25,0.19,20.06,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,4/30/2013,00:00,,,29.14,0.0,29.14,20.25,20.25,-8.89,29.14,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W002,37.5376,-122.0399,4S/2W-36N011,5/29/2013,00:00,,,32.53,0.0,32.53,20.25,20.25,-12.28,32.53,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,1/25/2011,00:00,,,21.0,0.0,21.0,19.52,19.52,-1.48,21.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,2/23/2011,00:00,,,19.5,0.0,19.5,19.52,19.52,0.02,19.5,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,3/23/2011,00:00,,,17.11,0.0,17.11,19.52,19.52,2.41,17.11,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,4/26/2011,00:00,,,19.5,0.0,19.5,19.52,19.52,0.02,19.5,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,5/24/2011,00:00,,,15.7,0.0,15.7,19.52,19.52,3.82,15.7,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,6/28/2011,00:00,,,19.3,0.0,19.3,19.52,19.52,0.22,19.3,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,7/26/2011,00:00,,,24.3,0.0,24.3,19.52,19.52,-4.78,24.3,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,8/16/2011,00:00,,,22.2,0.0,22.2,19.52,19.52,-2.68,22.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,9/1/2011,00:00,,,23.8,0.0,23.8,19.52,19.52,-4.28,23.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,9/27/2011,00:00,,,23.8,0.0,23.8,19.52,19.52,-4.28,23.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,10/25/2011,00:00,,,22.49,0.0,22.49,19.52,19.52,-2.97,22.49,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,11/29/2011,00:00,,,20.55,0.0,20.55,19.52,19.52,-1.03,20.55,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,12/28/2011,00:00,,,20.46,0.0,20.46,19.52,19.52,-0.94,20.46,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,1/31/2012,00:00,,,20.19,0.0,20.19,19.52,19.52,-0.67,20.19,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,2/28/2012,00:00,,,20.59,0.0,20.59,19.52,19.52,-1.07,20.59,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,3/28/2012,00:00,,,18.27,0.0,18.27,19.52,19.52,1.25,18.27,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,5/3/2012,00:00,,,20.97,0.0,20.97,19.52,19.52,-1.45,20.97,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,5/29/2012,00:00,,,25.12,0.0,25.12,19.52,19.52,-5.6,25.12,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,6/26/2012,00:00,,,24.68,0.0,24.68,19.52,19.52,-5.16,24.68,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,7/31/2012,00:00,,,24.22,0.0,24.22,19.52,19.52,-4.7,24.22,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,8/29/2012,00:00,,,25.74,0.0,25.74,19.52,19.52,-6.22,25.74,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,9/6/2012,00:00,,,26.31,0.0,26.31,19.52,19.52,-6.79,26.31,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,10/23/2012,00:00,,,25.2,0.0,25.2,19.52,19.52,-5.68,25.2,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,11/27/2012,00:00,,,25.22,0.0,25.22,19.52,19.52,-5.7,25.22,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,12/18/2012,00:00,,,26.56,0.0,26.56,19.52,19.52,-7.04,26.56,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,1/30/2013,00:00,,,24.03,0.0,24.03,19.52,19.52,-4.51,24.03,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,2/26/2013,00:00,,,22.94,0.0,22.94,19.52,19.52,-3.42,22.94,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,3/26/2013,00:00,,,15.47,0.0,15.47,19.52,19.52,4.05,15.47,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,4/30/2013,00:00,,,23.96,0.0,23.96,19.52,19.52,-4.44,23.96,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375376N1220399W003,37.5376,-122.0399,4S/2W-36N010,5/29/2013,00:00,,,25.87,0.0,25.87,19.52,19.52,-6.35,25.87,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,1/4/2011,00:00,,,41.8,0.0,41.8,56.28,56.28,14.48,41.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,1/25/2011,00:00,,,41.8,0.0,41.8,56.28,56.28,14.48,41.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,2/23/2011,00:00,,,41.5,0.0,41.5,56.28,56.28,14.78,41.5,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,4/26/2011,00:00,,,38.5,0.0,38.5,56.28,56.28,17.78,38.5,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,5/24/2011,00:00,,,38.3,0.0,38.3,56.28,56.28,17.98,38.3,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,6/28/2011,00:00,,,38.4,0.0,38.4,56.28,56.28,17.88,38.4,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,7/26/2011,00:00,,,39.0,0.0,39.0,56.28,56.28,17.28,39.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,9/7/2011,00:00,,,40.4,0.0,40.4,56.28,56.28,15.88,40.4,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,9/27/2011,00:00,,,41.0,0.0,41.0,56.28,56.28,15.28,41.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,10/25/2011,00:00,,,41.35,0.0,41.35,56.28,56.28,14.93,41.35,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,11/29/2011,00:00,,,42.31,0.0,42.31,56.28,56.28,13.97,42.31,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,12/28/2011,00:00,,,42.63,0.0,42.63,56.28,56.28,13.65,42.63,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,1/31/2012,00:00,,,43.11,0.0,43.11,56.28,56.28,13.17,43.11,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,2/28/2012,00:00,,,43.46,0.0,43.46,56.28,56.28,12.82,43.46,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,3/28/2012,00:00,,,43.24,0.0,43.24,56.28,56.28,13.04,43.24,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,4/25/2012,00:00,,,42.2,0.0,42.2,56.28,56.28,14.08,42.2,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,5/29/2012,00:00,,,42.22,0.0,42.22,56.28,56.28,14.06,42.22,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,6/26/2012,00:00,,,42.76,0.0,42.76,56.28,56.28,13.52,42.76,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,7/31/2012,00:00,,,43.79,0.0,43.79,56.28,56.28,12.49,43.79,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,8/29/2012,00:00,,,44.64,0.0,44.64,56.28,56.28,11.64,44.64,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,9/6/2012,00:00,,,44.68,0.0,44.68,56.28,56.28,11.6,44.68,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,10/23/2012,00:00,,,45.78,0.0,45.78,56.28,56.28,10.5,45.78,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,11/27/2012,00:00,,,46.28,0.0,46.28,56.28,56.28,10.0,46.28,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,12/18/2012,00:00,,,46.25,0.0,46.25,56.28,56.28,10.03,46.25,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,1/30/2013,00:00,,,45.815,0.0,45.815,56.28,56.28,10.465,45.815,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,2/26/2013,00:00,,,45.965,0.0,45.965,56.28,56.28,10.315,45.965,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,3/28/2013,00:00,,,45.375,0.0,45.375,56.28,56.28,10.905,45.375,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,4/30/2013,00:00,,,46.035,0.0,46.035,56.28,56.28,10.245,46.035,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219813W001,37.5493,-121.9813,4S/1W-28P008,5/30/2013,00:00,,,46.845,0.0,46.845,56.28,56.28,9.435,46.845,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,
375493N1219814W001,37.5493,-121.9814,4S/1W-28P007,1/4/2011,00:00,,,55.3,0.0,55.3,56.25,56.25,0.95,55.3,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375493N1219814W001,37.5493,-121.9814,4S/1W-28P007,1/25/2011,00:00,,,58.1,0.0,58.1,56.25,56.25,-1.85,58.1,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375493N1219814W001,37.5493,-121.9814,4S/1W-28P007,2/23/2011,00:00,,,54.8,0.0,54.8,56.25,56.25,1.45,54.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
375493N1219814W001,37.5493,-121.9814,4S/1W-28P007,4/26/2011,00:00,,,50.2,0.0,50.2,56.25,56.25,6.05,50.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,
