CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,5/8/1991,00:00,,,44.240,0.000,44.240,"1,242.330","1,242.330","1,198.090",44.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,6/6/1991,00:00,,,43.980,0.000,43.980,"1,242.330","1,242.330","1,198.350",43.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,7/3/1991,00:00,,,44.140,0.000,44.140,"1,242.330","1,242.330","1,198.190",44.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,8/7/1991,00:00,,,44.540,0.000,44.540,"1,242.330","1,242.330","1,197.790",44.540,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,9/11/1991,00:00,,,45.000,0.000,45.000,"1,242.330","1,242.330","1,197.330",45.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,10/11/1991,00:00,,,45.360,0.000,45.360,"1,242.330","1,242.330","1,196.970",45.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,11/19/1991,00:00,,,45.800,0.000,45.800,"1,242.330","1,242.330","1,196.530",45.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,12/11/1991,00:00,,,46.070,0.000,46.070,"1,242.330","1,242.330","1,196.260",46.070,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,1/10/1992,00:00,,2 - Nearby pump operating,46.180,0.000,46.180,"1,242.330","1,242.330","1,196.150",46.180,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,2/12/1992,00:00,,,45.710,0.000,45.710,"1,242.330","1,242.330","1,196.620",45.710,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,3/4/1992,00:00,,,43.920,0.000,43.920,"1,242.330","1,242.330","1,198.410",43.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,4/9/1992,00:00,,,42.130,0.000,42.130,"1,242.330","1,242.330","1,200.200",42.130,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,5/7/1992,00:00,,,42.140,0.000,42.140,"1,242.330","1,242.330","1,200.190",42.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,12/16/1992,00:00,,,45.980,0.000,45.980,"1,242.330","1,242.330","1,196.350",45.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,1/29/1993,00:00,,,37.100,0.000,37.100,"1,242.330","1,242.330","1,205.230",37.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,2/25/1993,00:00,,,29.440,0.000,29.440,"1,242.330","1,242.330","1,212.890",29.440,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,3/25/1993,00:00,,,24.840,0.000,24.840,"1,242.330","1,242.330","1,217.490",24.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,4/27/1993,00:00,,,23.860,0.000,23.860,"1,242.330","1,242.330","1,218.470",23.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,5/27/1993,00:00,,,23.920,0.000,23.920,"1,242.330","1,242.330","1,218.410",23.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,7/7/1993,00:00,,,24.450,0.000,24.450,"1,242.330","1,242.330","1,217.880",24.450,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,7/15/1993,00:00,,,24.610,0.000,24.610,"1,242.330","1,242.330","1,217.720",24.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,7/28/1993,00:00,,,24.850,0.000,24.850,"1,242.330","1,242.330","1,217.480",24.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,8/17/1993,00:00,,,25.310,0.000,25.310,"1,242.330","1,242.330","1,217.020",25.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,9/23/1993,00:00,,,26.100,0.000,26.100,"1,242.330","1,242.330","1,216.230",26.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,10/12/1993,00:00,,,26.550,0.000,26.550,"1,242.330","1,242.330","1,215.780",26.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,12/3/1993,00:00,,,27.680,0.000,27.680,"1,242.330","1,242.330","1,214.650",27.680,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,1/4/1994,00:00,,,28.360,0.000,28.360,"1,242.330","1,242.330","1,213.970",28.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,1/25/1994,00:00,,,28.890,0.000,28.890,"1,242.330","1,242.330","1,213.440",28.890,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,2/1/1994,00:00,,,29.080,0.000,29.080,"1,242.330","1,242.330","1,213.250",29.080,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,3/1/1994,00:00,,,28.490,0.000,28.490,"1,242.330","1,242.330","1,213.840",28.490,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,4/4/1994,00:00,,,28.580,0.000,28.580,"1,242.330","1,242.330","1,213.750",28.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,5/2/1994,00:00,,,29.060,0.000,29.060,"1,242.330","1,242.330","1,213.270",29.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,6/6/1994,00:00,,,30.010,0.000,30.010,"1,242.330","1,242.330","1,212.320",30.010,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,7/1/1994,00:00,,,30.790,0.000,30.790,"1,242.330","1,242.330","1,211.540",30.790,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,8/17/1994,00:00,,,32.260,0.000,32.260,"1,242.330","1,242.330","1,210.070",32.260,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,9/1/1994,00:00,,,32.650,0.000,32.650,"1,242.330","1,242.330","1,209.680",32.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,10/3/1994,00:00,,,33.550,0.000,33.550,"1,242.330","1,242.330","1,208.780",33.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,11/1/1994,00:00,,,34.270,0.000,34.270,"1,242.330","1,242.330","1,208.060",34.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,12/6/1994,00:00,,,35.140,0.000,35.140,"1,242.330","1,242.330","1,207.190",35.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,1/4/1995,00:00,,,35.700,0.000,35.700,"1,242.330","1,242.330","1,206.630",35.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,2/7/1995,00:00,,,32.480,0.000,32.480,"1,242.330","1,242.330","1,209.850",32.480,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,7/20/1995,00:00,,,25.310,0.000,25.310,"1,242.330","1,242.330","1,217.020",25.310,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,8/11/1995,00:00,,,25.900,0.000,25.900,"1,242.330","1,242.330","1,216.430",25.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,9/5/1995,00:00,,,26.620,0.000,26.620,"1,242.330","1,242.330","1,215.710",26.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,10/3/1995,00:00,,,27.440,0.000,27.440,"1,242.330","1,242.330","1,214.890",27.440,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,11/3/1995,00:00,,,28.350,0.000,28.350,"1,242.330","1,242.330","1,213.980",28.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,12/4/1995,00:00,,,29.320,0.000,29.320,"1,242.330","1,242.330","1,213.010",29.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,1/3/1996,00:00,,,30.200,0.000,30.200,"1,242.330","1,242.330","1,212.130",30.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,2/8/1996,00:00,,,31.050,0.000,31.050,"1,242.330","1,242.330","1,211.280",31.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,3/18/1996,00:00,,,31.210,0.000,31.210,"1,242.330","1,242.330","1,211.120",31.210,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,4/15/1996,00:00,,,31.100,0.000,31.100,"1,242.330","1,242.330","1,211.230",31.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,5/1/1996,00:00,,,31.470,0.000,31.470,"1,242.330","1,242.330","1,210.860",31.470,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,6/3/1996,00:00,,,32.560,0.000,32.560,"1,242.330","1,242.330","1,209.770",32.560,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,7/10/1996,00:00,,,33.780,0.000,33.780,"1,242.330","1,242.330","1,208.550",33.780,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,8/2/1996,00:00,,,34.460,0.000,34.460,"1,242.330","1,242.330","1,207.870",34.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,9/3/1996,00:00,,,35.380,0.000,35.380,"1,242.330","1,242.330","1,206.950",35.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,10/18/1996,00:00,,,36.550,0.000,36.550,"1,242.330","1,242.330","1,205.780",36.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,11/4/1996,00:00,,,36.880,0.000,36.880,"1,242.330","1,242.330","1,205.450",36.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,12/3/1996,00:00,,,37.360,0.000,37.360,"1,242.330","1,242.330","1,204.970",37.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,1/24/1997,00:00,,,37.120,0.000,37.120,"1,242.330","1,242.330","1,205.210",37.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,2/19/1997,00:00,,,35.880,0.000,35.880,"1,242.330","1,242.330","1,206.450",35.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,3/13/1997,00:00,,,36.190,0.000,36.190,"1,242.330","1,242.330","1,206.140",36.190,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,4/9/1997,00:00,,,37.000,0.000,37.000,"1,242.330","1,242.330","1,205.330",37.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,5/5/1997,00:00,,,37.840,0.000,37.840,"1,242.330","1,242.330","1,204.490",37.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,6/2/1997,00:00,,,38.580,0.000,38.580,"1,242.330","1,242.330","1,203.750",38.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,7/21/1997,00:00,,,39.820,0.000,39.820,"1,242.330","1,242.330","1,202.510",39.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,8/15/1997,00:00,,,40.430,0.000,40.430,"1,242.330","1,242.330","1,201.900",40.430,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,9/12/1997,00:00,,,41.020,0.000,41.020,"1,242.330","1,242.330","1,201.310",41.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,10/16/1997,00:00,,,41.710,0.000,41.710,"1,242.330","1,242.330","1,200.620",41.710,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,11/7/1997,00:00,,,42.140,0.000,42.140,"1,242.330","1,242.330","1,200.190",42.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,12/12/1997,00:00,,,42.480,0.000,42.480,"1,242.330","1,242.330","1,199.850",42.480,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,12/16/1997,00:00,,,42.500,0.000,42.500,"1,242.330","1,242.330","1,199.830",42.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,12/17/1997,00:00,,,42.520,0.000,42.520,"1,242.330","1,242.330","1,199.810",42.520,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,1/23/1998,00:00,,,42.520,0.000,42.520,"1,242.330","1,242.330","1,199.810",42.520,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,3/2/1998,00:00,,,40.570,0.000,40.570,"1,242.330","1,242.330","1,201.760",40.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,3/25/1998,00:00,,,38.020,0.000,38.020,"1,242.330","1,242.330","1,204.310",38.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,4/8/1998,00:00,,,37.000,0.000,37.000,"1,242.330","1,242.330","1,205.330",37.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,5/1/1998,00:00,,,36.380,0.000,36.380,"1,242.330","1,242.330","1,205.950",36.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,6/2/1998,00:00,,,36.430,0.000,36.430,"1,242.330","1,242.330","1,205.900",36.430,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,7/2/1998,00:00,,,36.990,0.000,36.990,"1,242.330","1,242.330","1,205.340",36.990,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,8/11/1998,00:00,,,38.130,0.000,38.130,"1,242.330","1,242.330","1,204.200",38.130,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,9/10/1998,00:00,,,38.610,0.000,38.610,"1,242.330","1,242.330","1,203.720",38.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,10/16/1998,00:00,,,39.340,0.000,39.340,"1,242.330","1,242.330","1,202.990",39.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,11/23/1998,00:00,,,40.300,0.000,40.300,"1,242.330","1,242.330","1,202.030",40.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,12/7/1998,00:00,,,40.550,0.000,40.550,"1,242.330","1,242.330","1,201.780",40.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,1/5/1999,00:00,,,41.160,0.000,41.160,"1,242.330","1,242.330","1,201.170",41.160,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,2/1/1999,00:00,,,41.550,0.000,41.550,"1,242.330","1,242.330","1,200.780",41.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,3/2/1999,00:00,,,41.850,0.000,41.850,"1,242.330","1,242.330","1,200.480",41.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,4/6/1999,00:00,,,42.230,0.000,42.230,"1,242.330","1,242.330","1,200.100",42.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,5/3/1999,00:00,,,42.550,0.000,42.550,"1,242.330","1,242.330","1,199.780",42.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,6/10/1999,00:00,,,43.000,0.000,43.000,"1,242.330","1,242.330","1,199.330",43.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,7/1/1999,00:00,,,43.270,0.000,43.270,"1,242.330","1,242.330","1,199.060",43.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,8/3/1999,00:00,,,43.680,0.000,43.680,"1,242.330","1,242.330","1,198.650",43.680,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,9/8/1999,00:00,,,43.760,0.000,43.760,"1,242.330","1,242.330","1,198.570",43.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,10/15/1999,00:00,,,43.390,0.000,43.390,"1,242.330","1,242.330","1,198.940",43.390,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,11/12/1999,00:00,,,42.490,0.000,42.490,"1,242.330","1,242.330","1,199.840",42.490,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,12/14/1999,00:00,,,41.630,0.000,41.630,"1,242.330","1,242.330","1,200.700",41.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
334442N1170748W001,,1/6/2000,00:00,,,41.870,0.000,41.870,"1,242.330","1,242.330","1,200.460",41.870,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
