CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,11/9/2006,09:20,,,15.360,0.000,15.360,"3,703.570","3,702.700","3,688.210",14.490,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,12/8/2006,08:50,,,15.980,0.000,15.980,"3,703.570","3,702.700","3,687.590",15.110,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,1/19/2007,07:53,,,16.700,0.000,16.700,"3,703.570","3,702.700","3,686.870",15.830,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,4/27/2007,07:06,,,16.500,0.000,16.500,"3,703.570","3,702.700","3,687.070",15.630,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,7/30/2007,10:32,,,17.080,0.000,17.080,"3,703.570","3,702.700","3,686.490",16.210,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,9/26/2007,10:56,,,18.410,0.000,18.410,"3,703.570","3,702.700","3,685.160",17.540,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,10/30/2007,13:13,,,18.850,0.000,18.850,"3,703.570","3,702.700","3,684.720",17.980,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,11/7/2007,11:07,,,18.800,0.000,18.800,"3,703.570","3,702.700","3,684.770",17.930,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,2/6/2008,12:52,,,20.270,0.000,20.270,"3,703.570","3,702.700","3,683.300",19.400,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,3/10/2008,09:30,,,20.780,0.000,20.780,"3,703.570","3,702.700","3,682.790",19.910,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,4/2/2008,07:40,,,21.040,0.000,21.040,"3,703.570","3,702.700","3,682.530",20.170,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,4/11/2008,08:54,,,19.830,0.000,19.830,"3,703.570","3,702.700","3,683.740",18.960,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,4/25/2008,09:48,,,19.410,0.000,19.410,"3,703.570","3,702.700","3,684.160",18.540,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,5/29/2008,11:55,,,17.460,0.000,17.460,"3,703.570","3,702.700","3,686.110",16.590,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,6/11/2008,09:41,,,17.390,0.000,17.390,"3,703.570","3,702.700","3,686.180",16.520,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,7/29/2008,14:24,,,17.500,0.000,17.500,"3,703.570","3,702.700","3,686.070",16.630,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,8/21/2008,08:31,,,17.970,0.000,17.970,"3,703.570","3,702.700","3,685.600",17.100,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,9/11/2008,12:00,,,16.710,0.000,16.710,"3,703.570","3,702.700","3,686.860",15.840,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,10/30/2008,13:45,,,17.790,0.000,17.790,"3,703.570","3,702.700","3,685.780",16.920,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,11/19/2008,09:35,,,18.380,0.000,18.380,"3,703.570","3,702.700","3,685.190",17.510,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,12/10/2008,10:53,,,18.580,0.000,18.580,"3,703.570","3,702.700","3,684.990",17.710,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,1/30/2009,13:02,,,18.980,0.000,18.980,"3,703.570","3,702.700","3,684.590",18.110,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,2/25/2009,10:46,,,18.600,0.000,18.600,"3,703.570","3,702.700","3,684.970",17.730,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,3/23/2009,13:34,,,19.230,0.000,19.230,"3,703.570","3,702.700","3,684.340",18.360,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,4/23/2009,13:06,,,18.840,0.000,18.840,"3,703.570","3,702.700","3,684.730",17.970,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,5/19/2009,13:50,,,18.040,0.000,18.040,"3,703.570","3,702.700","3,685.530",17.170,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,6/18/2009,12:39,,,18.270,0.000,18.270,"3,703.570","3,702.700","3,685.300",17.400,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,7/13/2009,15:01,,,18.360,0.000,18.360,"3,703.570","3,702.700","3,685.210",17.490,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,8/10/2009,12:43,,,18.090,0.000,18.090,"3,703.570","3,702.700","3,685.480",17.220,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,9/22/2009,09:20,,,17.930,0.000,17.930,"3,703.570","3,702.700","3,685.640",17.060,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,10/26/2009,14:05,,,18.630,0.000,18.630,"3,703.570","3,702.700","3,684.940",17.760,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,11/19/2009,12:53,,,19.060,0.000,19.060,"3,703.570","3,702.700","3,684.510",18.190,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,12/30/2009,13:39,,,19.160,0.000,19.160,"3,703.570","3,702.700","3,684.410",18.290,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,1/14/2010,13:12,,,19.430,0.000,19.430,"3,703.570","3,702.700","3,684.140",18.560,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,1/29/2010,11:50,,,19.470,0.000,19.470,"3,703.570","3,702.700","3,684.100",18.600,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,2/16/2010,08:03,,,19.680,0.000,19.680,"3,703.570","3,702.700","3,683.890",18.810,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,3/1/2010,12:23,,,19.800,0.000,19.800,"3,703.570","3,702.700","3,683.770",18.930,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,4/5/2010,10:52,,,19.610,0.000,19.610,"3,703.570","3,702.700","3,683.960",18.740,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,5/3/2010,10:31,,,18.250,0.000,18.250,"3,703.570","3,702.700","3,685.320",17.380,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,6/7/2010,10:58,,,17.240,0.000,17.240,"3,703.570","3,702.700","3,686.330",16.370,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,7/6/2010,13:39,,,16.910,0.000,16.910,"3,703.570","3,702.700","3,686.660",16.040,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,8/2/2010,11:43,,,16.920,0.000,16.920,"3,703.570","3,702.700","3,686.650",16.050,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,9/7/2010,12:20,,,16.760,0.000,16.760,"3,703.570","3,702.700","3,686.810",15.890,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,10/4/2010,15:30,,,17.160,0.000,17.160,"3,703.570","3,702.700","3,686.410",16.290,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,11/3/2010,13:13,,,17.830,0.000,17.830,"3,703.570","3,702.700","3,685.740",16.960,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,12/6/2010,10:50,,,18.870,0.000,18.870,"3,703.570","3,702.700","3,684.700",18.000,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,1/10/2011,10:16,,,19.230,0.000,19.230,"3,703.570","3,702.700","3,684.340",18.360,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,2/7/2011,10:07,,,20.010,0.000,20.010,"3,703.570","3,702.700","3,683.560",19.140,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,4/13/2011,14:34,,,19.290,0.000,19.290,"3,703.570","3,702.700","3,684.280",18.420,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,5/19/2011,08:19,,,17.030,0.000,17.030,"3,703.570","3,702.700","3,686.540",16.160,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,6/15/2011,11:37,,,17.010,0.000,17.010,"3,703.570","3,702.700","3,686.560",16.140,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,7/14/2011,11:15,,,16.630,0.000,16.630,"3,703.570","3,702.700","3,686.940",15.760,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,8/16/2011,12:35,,,15.680,0.000,15.680,"3,703.570","3,702.700","3,687.890",14.810,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,9/19/2011,10:58,,,15.230,0.000,15.230,"3,703.570","3,702.700","3,688.340",14.360,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365882N1180574W001,V015N,10/17/2011,11:25,,,15.970,0.000,15.970,"3,703.570","3,702.700","3,687.600",15.100,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,7/7/2003,13:13,,,13.740,0.000,13.740,"3,708.440","3,707.000","3,694.700",12.300,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,8/6/2003,15:16,,,13.190,0.000,13.190,"3,708.440","3,707.000","3,695.250",11.750,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,9/18/2003,08:30,,,12.120,0.000,12.120,"3,708.440","3,707.000","3,696.320",10.680,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,10/30/2003,11:15,,,14.380,0.000,14.380,"3,708.440","3,707.000","3,694.060",12.940,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,11/26/2003,11:53,,,15.440,0.000,15.440,"3,708.440","3,707.000","3,693.000",14.000,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,12/16/2003,14:25,,,15.380,0.000,15.380,"3,708.440","3,707.000","3,693.060",13.940,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,1/13/2004,14:49,,,17.200,0.000,17.200,"3,708.440","3,707.000","3,691.240",15.760,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,2/18/2004,14:17,,,17.510,0.000,17.510,"3,708.440","3,707.000","3,690.930",16.070,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,4/29/2004,10:08,,,16.900,0.000,16.900,"3,708.440","3,707.000","3,691.540",15.460,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,5/13/2004,10:09,,,17.430,0.000,17.430,"3,708.440","3,707.000","3,691.010",15.990,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,5/27/2004,08:35,,,16.170,0.000,16.170,"3,708.440","3,707.000","3,692.270",14.730,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,6/10/2004,12:46,,,15.290,0.000,15.290,"3,708.440","3,707.000","3,693.150",13.850,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,6/24/2004,11:54,,,15.250,0.000,15.250,"3,708.440","3,707.000","3,693.190",13.810,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,7/8/2004,11:10,,,14.870,0.000,14.870,"3,708.440","3,707.000","3,693.570",13.430,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,7/22/2004,13:49,,,14.250,0.000,14.250,"3,708.440","3,707.000","3,694.190",12.810,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,8/5/2004,10:22,,,13.640,0.000,13.640,"3,708.440","3,707.000","3,694.800",12.200,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,8/19/2004,10:02,,,14.480,0.000,14.480,"3,708.440","3,707.000","3,693.960",13.040,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,9/16/2004,13:09,,,14.610,0.000,14.610,"3,708.440","3,707.000","3,693.830",13.170,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,10/29/2004,11:58,,,16.170,0.000,16.170,"3,708.440","3,707.000","3,692.270",14.730,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,11/23/2004,12:10,,,16.600,0.000,16.600,"3,708.440","3,707.000","3,691.840",15.160,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,1/14/2005,12:34,,,17.380,0.000,17.380,"3,708.440","3,707.000","3,691.060",15.940,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,2/18/2005,13:32,,,17.990,0.000,17.990,"3,708.440","3,707.000","3,690.450",16.550,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,3/17/2005,12:53,,,18.340,0.000,18.340,"3,708.440","3,707.000","3,690.100",16.900,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,4/15/2005,13:30,,,17.080,0.000,17.080,"3,708.440","3,707.000","3,691.360",15.640,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,5/13/2005,12:41,,,15.120,0.000,15.120,"3,708.440","3,707.000","3,693.320",13.680,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,6/10/2005,10:06,,,14.160,0.000,14.160,"3,708.440","3,707.000","3,694.280",12.720,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,7/8/2005,12:37,,,13.920,0.000,13.920,"3,708.440","3,707.000","3,694.520",12.480,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,8/12/2005,08:46,,,12.900,0.000,12.900,"3,708.440","3,707.000","3,695.540",11.460,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,9/2/2005,14:45,,,12.530,0.000,12.530,"3,708.440","3,707.000","3,695.910",11.090,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,10/14/2005,12:32,,,12.270,0.000,12.270,"3,708.440","3,707.000","3,696.170",10.830,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,11/10/2005,09:23,,,13.510,0.000,13.510,"3,708.440","3,707.000","3,694.930",12.070,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,12/8/2005,13:25,,,14.780,0.000,14.780,"3,708.440","3,707.000","3,693.660",13.340,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,1/6/2006,10:04,,,15.740,0.000,15.740,"3,708.440","3,707.000","3,692.700",14.300,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,2/3/2006,10:22,,,15.420,0.000,15.420,"3,708.440","3,707.000","3,693.020",13.980,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,3/3/2006,13:05,,,14.970,0.000,14.970,"3,708.440","3,707.000","3,693.470",13.530,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
365909N1180574W001,T588,4/17/2006,07:37,,,13.960,0.000,13.960,"3,708.440","3,707.000","3,694.480",12.520,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
